nome,sobrenome,idade,sexo,compra,ano,pagamento
Heloisa,Ribeiro,29,F,7733,2005,credito
Gabriel,Soares,27,M,9536,2012,dinheiro
Gael,Alves,31,M,5905,2016,credito
Alice,Pereira,25,F,5256,2015,credito
Arthur,Ribeiro,41,M,8451,2017,dinheiro
Bernardo,Ferreira,38,M,5761,2009,credito
Gael,Alves,31,M,4360,2015,credito
Helena,Martins,44,F,4964,2020,dinheiro
Maria,Alves,55,F,2717,2019,dinheiro
Samuel,Ribeiro,54,M,3608,2019,debito
Heloisa,Soares,66,F,6664,2015,credito
Sophia,Martins,39,F,8118,2005,credito
Maria,Silva,64,F,6212,2008,credito
Bernardo,Soares,70,M,3464,2007,credito
Sophia,Ferreira,37,F,6888,2008,debito
Samuel,Gomes,70,M,619,2013,debito
Helena,Oliveira,44,F,8381,2011,dinheiro
Gael,Ferreira,35,M,8388,2019,credito
Miguel,Rodrigues,69,M,7851,2007,credito
Davi,Alves,51,M,6049,2008,debito
Samuel,Alves,26,M,8715,2018,debito
Sophia,Santos,50,F,5325,2005,dinheiro
Miguel,Ferreira,63,M,2328,2010,dinheiro
Helena,Ribeiro,69,F,4765,2013,credito
Samuel,Souza,33,M,4083,2017,dinheiro
Davi,Martins,38,M,9012,2010,debito
Samuel,Souza,18,M,739,2016,debito
Alice,Pereira,42,F,4325,2014,credito
Samuel,Alves,47,M,8966,2011,credito
Alice,Maia,67,F,6999,2013,credito
Heitor,Soares,59,M,9566,2012,credito
Bernardo,Souza,58,M,2436,2018,credito
Miguel,Maia,47,M,2500,2019,dinheiro
Arthur,Rodrigues,30,M,7577,2010,credito
Gael,Soares,39,M,6984,2007,debito
Alice,Maia,55,F,6849,2010,debito
Heitor,Alves,45,M,1745,2007,dinheiro
Theo,Oliveira,47,M,4084,2012,dinheiro
Laura,Ribeiro,19,F,7477,2017,debito
Gael,Martins,50,M,2734,2012,debito
Heloisa,Martins,52,F,7871,2011,credito
Arthur,Rodrigues,22,M,7488,2005,dinheiro
Heitor,Gomes,67,M,7261,2018,dinheiro
Heloisa,Gomes,19,F,3986,2009,dinheiro
Bernardo,Alves,39,M,4546,2005,debito
Gabriel,Soares,30,M,7621,2017,dinheiro
Alice,Soares,53,F,768,2016,dinheiro
Gabriel,Ribeiro,38,M,5148,2005,credito
Laura,Alves,69,F,7901,2007,credito
Valentina,Gomes,48,F,9208,2016,credito
Theo,Santos,53,M,1591,2010,debito
Theo,Soares,27,M,1073,2018,debito
Helena,Alves,56,F,4391,2012,debito
Samuel,Souza,19,M,1003,2020,debito
Arthur,Soares,26,M,2072,2020,credito
Samuel,Alves,51,M,4345,2017,debito
Helena,Rodrigues,25,F,5168,2019,dinheiro
Helena,Souza,48,F,8176,2009,debito
Arthur,Souza,42,M,4829,2017,credito
Bernardo,Maia,35,M,7800,2018,credito
Theo,Santos,38,M,3618,2020,credito
Heloisa,Pereira,21,F,8975,2020,dinheiro
Theo,Silva,34,M,7872,2013,dinheiro
Miguel,Ribeiro,40,M,2203,2020,credito
Miguel,Gomes,46,M,8573,2008,credito
Alice,Pereira,19,F,5644,2016,dinheiro
Theo,Alves,37,M,9478,2016,debito
Laura,Silva,50,F,6138,2014,dinheiro
Gael,Maia,46,M,8156,2006,credito
Davi,Soares,23,M,9892,2011,credito
Valentina,Alves,43,F,6524,2009,dinheiro
Bernardo,Oliveira,70,M,5585,2016,debito
Theo,Gomes,62,M,1888,2013,credito
Heitor,Maia,68,M,4932,2007,debito
Laura,Martins,64,F,7762,2011,debito
Alice,Alves,45,F,7402,2006,debito
Alice,Ferreira,35,F,6500,2014,dinheiro
Gael,Rodrigues,38,M,8511,2015,dinheiro
Bernardo,Rodrigues,20,M,4026,2006,debito
Samuel,Alves,41,M,4333,2012,credito
Samuel,Soares,31,M,8278,2018,dinheiro
Samuel,Ribeiro,34,M,5170,2008,debito
Gabriel,Rodrigues,28,M,9286,2013,dinheiro
Helena,Silva,20,F,4778,2007,dinheiro
Arthur,Souza,59,M,1477,2007,dinheiro
Gael,Pereira,41,M,7623,2012,dinheiro
Gael,Souza,55,M,6991,2020,credito
Bernardo,Silva,45,M,5309,2012,debito
Laura,Ribeiro,25,F,3719,2014,dinheiro
Bernardo,Martins,56,M,1796,2009,credito
Davi,Souza,56,M,5644,2006,credito
Samuel,Souza,58,M,7721,2011,debito
Miguel,Souza,29,M,1594,2010,debito
Theo,Alves,65,M,5997,2005,credito
Samuel,Pereira,54,M,962,2017,dinheiro
Samuel,Rodrigues,59,M,6750,2011,credito
Gabriel,Alves,62,M,9889,2007,dinheiro
Helena,Pereira,18,F,605,2011,credito
Heitor,Silva,21,M,573,2013,debito
Helena,Alves,19,F,4326,2012,credito
Theo,Gomes,46,M,3689,2016,dinheiro
Valentina,Gomes,59,F,611,2006,dinheiro
Heloisa,Alves,41,F,3878,2018,debito
Samuel,Ferreira,62,M,5807,2013,dinheiro
Sophia,Alves,57,F,5529,2014,credito
Arthur,Gomes,57,M,9692,2007,credito
Gael,Souza,61,M,6295,2009,dinheiro
Gael,Soares,38,M,9387,2020,dinheiro
Gael,Maia,55,M,2928,2013,dinheiro
Bernardo,Alves,54,M,538,2016,credito
Sophia,Ferreira,24,F,6913,2016,credito
Heitor,Alves,43,M,2211,2018,debito
Alice,Oliveira,29,F,7575,2016,debito
Samuel,Gomes,18,M,4978,2018,dinheiro
Laura,Santos,37,F,9448,2016,debito
Laura,Santos,41,F,6052,2013,dinheiro
Theo,Oliveira,39,M,2840,2009,debito
Alice,Pereira,61,F,9660,2019,credito
Helena,Souza,20,F,8805,2008,debito
Theo,Martins,33,M,9197,2011,dinheiro
Bernardo,Ribeiro,20,M,6030,2007,debito
Maria,Ribeiro,41,F,8960,2020,debito
Valentina,Maia,66,F,8131,2017,debito
Samuel,Ribeiro,36,M,5850,2007,dinheiro
Gabriel,Santos,29,M,6714,2018,debito
Gabriel,Santos,27,M,3700,2006,credito
Helena,Ribeiro,42,F,1939,2014,debito
Valentina,Martins,30,F,5158,2006,dinheiro
Gabriel,Alves,63,M,7666,2007,debito
Helena,Santos,52,F,2642,2016,credito
Valentina,Rodrigues,68,F,7954,2007,dinheiro
Heloisa,Silva,48,F,4180,2007,debito
Valentina,Ribeiro,19,F,3560,2017,credito
Heloisa,Martins,55,F,4183,2011,debito
Sophia,Santos,32,F,2732,2008,debito
Gabriel,Gomes,31,M,1498,2019,credito
Bernardo,Rodrigues,50,M,9933,2015,debito
Maria,Ribeiro,40,F,3596,2009,dinheiro
Heitor,Ferreira,53,M,4756,2015,dinheiro
Helena,Santos,36,F,5043,2010,debito
Maria,Alves,63,F,8307,2016,debito
Arthur,Maia,67,M,9756,2007,credito
Samuel,Martins,28,M,7384,2018,dinheiro
Valentina,Maia,31,F,957,2015,debito
Bernardo,Oliveira,69,M,4299,2014,credito
Laura,Ribeiro,29,F,5344,2008,credito
Heitor,Alves,30,M,5795,2018,debito
Gael,Maia,64,M,9666,2011,debito
Samuel,Maia,69,M,1957,2009,debito
Samuel,Alves,57,M,3907,2016,debito
Samuel,Alves,59,M,4895,2006,dinheiro
Sophia,Maia,39,F,7940,2005,credito
Maria,Silva,56,F,9547,2009,debito
Sophia,Alves,21,F,2190,2008,dinheiro
Gael,Gomes,53,M,6635,2007,debito
Samuel,Alves,56,M,4575,2005,debito
Sophia,Ribeiro,54,F,5394,2015,debito
Maria,Ribeiro,66,F,2458,2017,dinheiro
Theo,Alves,34,M,5725,2011,dinheiro
Maria,Gomes,27,F,9154,2013,debito
Theo,Ribeiro,64,M,2032,2007,credito
Bernardo,Alves,51,M,1496,2011,dinheiro
Theo,Soares,36,M,9196,2010,credito
Heitor,Martins,64,M,778,2006,debito
Samuel,Santos,21,M,5755,2007,dinheiro
Bernardo,Alves,25,M,8683,2009,credito
Gael,Rodrigues,66,M,8736,2019,credito
Gabriel,Ferreira,27,M,5238,2018,debito
Maria,Santos,22,F,8333,2007,debito
Helena,Maia,51,F,7032,2015,dinheiro
Helena,Gomes,49,F,6714,2009,dinheiro
Samuel,Pereira,18,M,7888,2006,dinheiro
Theo,Soares,25,M,8356,2018,debito
Heitor,Gomes,55,M,7041,2006,debito
Maria,Alves,41,F,4098,2006,credito
Miguel,Maia,35,M,3854,2012,dinheiro
Miguel,Ferreira,19,M,9854,2017,debito
Heloisa,Alves,39,F,5465,2012,credito
Valentina,Gomes,61,F,4866,2015,debito
Laura,Martins,62,F,4781,2008,debito
Theo,Santos,50,M,863,2010,credito
Gael,Rodrigues,58,M,9222,2015,dinheiro
Sophia,Rodrigues,48,F,9337,2016,credito
Valentina,Ribeiro,57,F,9859,2011,debito
Davi,Silva,55,M,527,2018,dinheiro
Gael,Ribeiro,26,M,2811,2008,credito
Gael,Pereira,30,M,7778,2010,debito
Valentina,Maia,19,F,5519,2014,dinheiro
Heitor,Oliveira,47,M,6235,2005,dinheiro
Laura,Oliveira,34,F,5621,2018,credito
Helena,Oliveira,56,F,3214,2019,credito
Maria,Alves,34,F,4234,2016,dinheiro
Samuel,Alves,52,M,9097,2005,dinheiro
Alice,Ribeiro,28,F,4441,2015,credito
Gael,Gomes,28,M,1107,2014,credito
Davi,Ribeiro,59,M,9920,2013,debito
Valentina,Ferreira,59,F,9030,2014,credito
Sophia,Maia,37,F,8565,2018,debito
Maria,Gomes,70,F,4346,2011,credito
Alice,Ferreira,56,F,4813,2020,credito
Laura,Gomes,54,F,7333,2011,credito
Heitor,Rodrigues,28,M,3889,2013,dinheiro
Maria,Gomes,64,F,9716,2012,credito
Heitor,Souza,37,M,677,2011,dinheiro
Gael,Alves,39,M,1436,2014,dinheiro
Samuel,Alves,51,M,9873,2013,dinheiro
Davi,Soares,65,M,2474,2006,dinheiro
Valentina,Alves,48,F,3142,2020,debito
Arthur,Maia,30,M,7686,2008,credito
Bernardo,Souza,27,M,5784,2007,debito
Bernardo,Maia,23,M,4525,2009,debito
Maria,Alves,45,F,2029,2012,dinheiro
Gael,Ferreira,18,M,9292,2020,dinheiro
Bernardo,Souza,40,M,3797,2015,dinheiro
Alice,Alves,36,F,6963,2009,dinheiro
Theo,Rodrigues,68,M,2653,2019,dinheiro
Bernardo,Martins,48,M,7983,2015,dinheiro
Sophia,Rodrigues,29,F,9257,2010,dinheiro
Gael,Soares,18,M,1050,2014,debito
Sophia,Alves,69,F,9857,2019,dinheiro
Arthur,Rodrigues,19,M,8303,2005,dinheiro
Arthur,Santos,34,M,7419,2010,dinheiro
Sophia,Santos,51,F,6206,2006,debito
Helena,Souza,49,F,8735,2019,dinheiro
Bernardo,Santos,35,M,1964,2019,debito
Helena,Soares,57,F,8963,2010,debito
Gael,Soares,57,M,8585,2013,credito
Sophia,Maia,57,F,6732,2020,debito
Laura,Alves,69,F,7756,2012,dinheiro
Maria,Martins,55,F,2942,2012,dinheiro
Miguel,Alves,39,M,2810,2016,dinheiro
Bernardo,Alves,46,M,2600,2014,debito
Helena,Souza,23,F,2604,2015,dinheiro
Valentina,Ferreira,23,F,3404,2011,debito
Gabriel,Alves,24,M,9405,2017,dinheiro
Samuel,Ribeiro,28,M,1533,2009,dinheiro
Samuel,Pereira,60,M,4695,2015,dinheiro
Alice,Pereira,44,F,6995,2005,dinheiro
Miguel,Alves,34,M,7397,2007,debito
Bernardo,Gomes,44,M,9630,2019,debito
Valentina,Alves,57,F,2143,2016,dinheiro
Helena,Gomes,21,F,3367,2006,credito
Samuel,Ribeiro,60,M,4886,2010,dinheiro
Bernardo,Martins,26,M,4251,2015,credito
Theo,Oliveira,61,M,7557,2014,credito
Theo,Alves,29,M,2068,2020,debito
Valentina,Rodrigues,45,F,7175,2011,debito
Heitor,Rodrigues,60,M,3393,2007,credito
Alice,Rodrigues,18,F,2041,2017,credito
Gael,Alves,18,M,7380,2006,dinheiro
Theo,Oliveira,29,M,4951,2013,dinheiro
Gael,Silva,33,M,8264,2012,dinheiro
Bernardo,Silva,20,M,2186,2012,dinheiro
Valentina,Santos,68,F,7620,2007,dinheiro
Gael,Santos,69,M,8597,2006,credito
Alice,Souza,56,F,6755,2020,debito
Samuel,Souza,26,M,2202,2008,dinheiro
Sophia,Silva,44,F,5222,2016,dinheiro
Helena,Santos,64,F,1692,2013,dinheiro
Gael,Maia,18,M,7003,2005,credito
Maria,Santos,52,F,8919,2012,credito
Valentina,Pereira,51,F,6545,2012,credito
Sophia,Soares,20,F,7141,2007,dinheiro
Davi,Rodrigues,29,M,3095,2019,credito
Samuel,Gomes,33,M,4665,2011,debito
Helena,Souza,50,F,5957,2014,debito
Arthur,Alves,35,M,690,2016,debito
Heloisa,Ferreira,34,F,2197,2019,dinheiro
Valentina,Ribeiro,52,F,5222,2010,dinheiro
Heitor,Soares,33,M,8945,2010,credito
Miguel,Ribeiro,31,M,9791,2007,debito
Heloisa,Maia,35,F,1640,2018,dinheiro
Theo,Pereira,59,M,3943,2005,debito
Laura,Oliveira,38,F,4462,2014,debito
Sophia,Oliveira,60,F,5197,2020,debito
Laura,Soares,46,F,3683,2008,debito
Alice,Rodrigues,47,F,7182,2016,debito
Theo,Soares,69,M,7678,2007,dinheiro
Helena,Silva,53,F,7375,2018,dinheiro
Helena,Ferreira,63,F,3307,2017,debito
Miguel,Santos,62,M,4163,2007,debito
Alice,Silva,59,F,9095,2006,debito
Gael,Pereira,57,M,1299,2010,dinheiro
Laura,Pereira,38,F,1019,2005,dinheiro
Heitor,Ferreira,46,M,2120,2011,debito
Miguel,Alves,45,M,3242,2013,credito
Laura,Ferreira,57,F,1967,2018,dinheiro
Maria,Gomes,44,F,1986,2011,credito
Theo,Alves,44,M,9089,2018,credito
Theo,Rodrigues,55,M,1769,2010,credito
Alice,Ferreira,19,F,1924,2013,debito
Gabriel,Ribeiro,56,M,3355,2010,debito
Theo,Gomes,46,M,7043,2007,debito
Samuel,Alves,26,M,8444,2010,debito
Davi,Martins,36,M,8635,2012,dinheiro
Gabriel,Soares,31,M,7826,2008,debito
Valentina,Ribeiro,22,F,3937,2014,credito
Sophia,Ferreira,40,F,6938,2015,credito
Sophia,Silva,37,F,2157,2007,credito
Maria,Silva,50,F,7688,2013,credito
Gael,Alves,64,M,5641,2007,dinheiro
Alice,Souza,54,F,3200,2010,credito
Samuel,Alves,57,M,2596,2011,dinheiro
Valentina,Alves,45,F,3828,2018,credito
Alice,Alves,40,F,7954,2010,debito
Davi,Soares,69,M,1266,2006,dinheiro
Gabriel,Santos,46,M,9582,2013,debito
Helena,Rodrigues,46,F,5687,2013,dinheiro
Helena,Rodrigues,62,F,5168,2010,credito
Heitor,Souza,47,M,5851,2010,debito
Heloisa,Alves,46,F,4967,2007,credito
Laura,Ribeiro,32,F,9454,2009,dinheiro
Sophia,Gomes,24,F,8046,2019,debito
Bernardo,Soares,38,M,2035,2007,debito
Miguel,Silva,30,M,7651,2009,credito
Gabriel,Rodrigues,48,M,4611,2016,debito
Samuel,Silva,54,M,9843,2019,debito
Bernardo,Souza,54,M,2368,2019,debito
Miguel,Santos,37,M,3989,2018,debito
Heloisa,Gomes,53,F,7211,2010,debito
Gael,Rodrigues,59,M,8547,2009,dinheiro
Heloisa,Maia,67,F,2433,2018,dinheiro
Theo,Oliveira,45,M,6146,2018,dinheiro
Davi,Maia,69,M,4097,2015,debito
Davi,Alves,65,M,7270,2009,debito
Laura,Souza,40,F,4756,2011,credito
Heitor,Ribeiro,31,M,5112,2005,credito
Heloisa,Maia,40,F,1874,2014,dinheiro
Sophia,Maia,48,F,5315,2019,debito
Miguel,Souza,58,M,1228,2011,credito
Sophia,Rodrigues,69,F,6426,2017,dinheiro
Miguel,Alves,37,M,9626,2010,credito
Heloisa,Martins,70,F,2118,2015,dinheiro
Gael,Souza,35,M,6293,2014,dinheiro
Gael,Souza,26,M,7733,2013,dinheiro
Gael,Souza,26,M,8719,2010,debito
Laura,Ferreira,30,F,579,2012,debito
Sophia,Gomes,55,F,5494,2011,credito
Helena,Ferreira,32,F,8838,2015,dinheiro
Gabriel,Oliveira,47,M,9765,2015,credito
Miguel,Pereira,56,M,2445,2007,credito
Valentina,Martins,54,F,590,2019,credito
Heitor,Gomes,40,M,6667,2019,debito
Gael,Pereira,42,M,7783,2017,credito
Samuel,Silva,19,M,1193,2008,credito
Theo,Ferreira,23,M,8459,2011,credito
Valentina,Ferreira,58,F,6608,2011,debito
Arthur,Souza,39,M,8780,2006,credito
Sophia,Silva,52,F,2942,2005,credito
Maria,Souza,53,F,6965,2017,dinheiro
Bernardo,Silva,39,M,6331,2016,dinheiro
Sophia,Alves,59,F,665,2007,dinheiro
Valentina,Souza,53,F,7489,2013,credito
Heloisa,Santos,58,F,8247,2006,dinheiro
Sophia,Ferreira,42,F,5108,2015,debito
Arthur,Maia,38,M,2796,2012,debito
Heitor,Pereira,27,M,2455,2007,credito
Theo,Alves,48,M,2862,2018,debito
Maria,Rodrigues,40,F,1129,2016,credito
Theo,Pereira,69,M,8329,2012,debito
Arthur,Rodrigues,60,M,6700,2019,credito
Sophia,Alves,66,F,2756,2009,credito
Gael,Soares,20,M,1882,2014,dinheiro
Theo,Gomes,39,M,7043,2008,credito
Arthur,Santos,28,M,6167,2006,dinheiro
Helena,Soares,59,F,8318,2016,credito
Sophia,Pereira,31,F,1191,2010,credito
Bernardo,Maia,40,M,3365,2017,dinheiro
Helena,Ribeiro,58,F,3439,2006,dinheiro
Heloisa,Pereira,26,F,8917,2008,debito
Helena,Souza,54,F,4287,2013,credito
Davi,Souza,57,M,8728,2017,credito
Samuel,Souza,55,M,1970,2006,credito
Davi,Alves,56,M,9576,2013,debito
Sophia,Souza,63,F,9008,2010,dinheiro
Sophia,Silva,54,F,8297,2009,debito
Helena,Silva,34,F,2031,2020,dinheiro
Miguel,Martins,34,M,2077,2012,credito
Maria,Ribeiro,54,F,5266,2015,dinheiro
Theo,Alves,38,M,4829,2012,credito
Miguel,Rodrigues,30,M,2438,2007,dinheiro
Bernardo,Santos,63,M,4413,2006,dinheiro
Helena,Alves,67,F,9263,2015,debito
Heloisa,Alves,39,F,9308,2014,debito
Davi,Oliveira,51,M,8030,2019,credito
Valentina,Soares,44,F,3111,2016,dinheiro
Davi,Rodrigues,34,M,7137,2005,debito
Bernardo,Soares,26,M,5572,2013,debito
Valentina,Ferreira,33,F,1880,2010,debito
Heitor,Alves,33,M,761,2006,dinheiro
Bernardo,Gomes,19,M,2037,2008,dinheiro
Gael,Oliveira,69,M,8784,2009,credito
Heloisa,Pereira,32,F,2404,2006,dinheiro
Gabriel,Pereira,36,M,1411,2007,dinheiro
Helena,Souza,25,F,4074,2014,debito
Laura,Soares,58,F,3922,2009,dinheiro
Alice,Maia,49,F,8554,2011,debito
Davi,Santos,62,M,4923,2007,credito
Samuel,Martins,49,M,3670,2010,debito
Alice,Santos,47,F,6592,2005,debito
Samuel,Maia,47,M,2951,2015,dinheiro
Samuel,Ribeiro,65,M,6631,2006,dinheiro
Sophia,Maia,54,F,3691,2013,dinheiro
Theo,Souza,50,M,7761,2019,dinheiro
Gabriel,Gomes,48,M,9356,2011,debito
Heitor,Pereira,22,M,2004,2009,credito
Gabriel,Alves,25,M,3733,2006,dinheiro
Helena,Maia,52,F,2149,2009,debito
Maria,Ferreira,67,F,5021,2014,dinheiro
Bernardo,Silva,69,M,5312,2012,credito
Laura,Alves,47,F,4046,2017,debito
Laura,Maia,30,F,6541,2012,debito
Heitor,Alves,27,M,9462,2006,dinheiro
Laura,Silva,28,F,1389,2015,dinheiro
Valentina,Santos,66,F,8896,2005,dinheiro
Arthur,Ferreira,32,M,1636,2014,debito
Heitor,Santos,69,M,7136,2010,dinheiro
Samuel,Souza,60,M,3108,2010,debito
Gael,Alves,27,M,996,2013,debito
Sophia,Oliveira,20,F,8739,2012,dinheiro
Davi,Oliveira,44,M,6121,2006,dinheiro
Laura,Pereira,42,F,3239,2013,debito
Theo,Maia,63,M,3828,2016,dinheiro
Alice,Gomes,65,F,9515,2017,credito
Alice,Alves,21,F,2034,2010,debito
Valentina,Souza,49,F,602,2011,debito
Gael,Souza,53,M,1496,2016,credito
Heloisa,Gomes,35,F,7240,2013,credito
Davi,Soares,38,M,2465,2014,debito
Gael,Alves,63,M,2269,2019,credito
Alice,Pereira,49,F,2909,2007,dinheiro
Gael,Santos,30,M,648,2020,dinheiro
Heloisa,Soares,18,F,8051,2006,dinheiro
Heloisa,Oliveira,57,F,9592,2015,credito
Laura,Pereira,54,F,8487,2018,credito
Heitor,Ferreira,29,M,4302,2005,debito
Maria,Santos,39,F,1280,2018,credito
Heitor,Oliveira,69,M,9824,2014,dinheiro
Bernardo,Ferreira,33,M,2452,2020,credito
Alice,Soares,62,F,3042,2019,credito
Gael,Maia,60,M,4448,2011,credito
Bernardo,Martins,51,M,6002,2012,dinheiro
Davi,Maia,46,M,4743,2012,debito
Miguel,Martins,25,M,8347,2019,credito
Laura,Ribeiro,63,F,3576,2006,dinheiro
Sophia,Souza,36,F,2319,2019,credito
Arthur,Rodrigues,44,M,1678,2013,credito
Laura,Martins,66,F,3388,2020,credito
Heitor,Pereira,69,M,6429,2009,debito
Heitor,Soares,31,M,8169,2013,dinheiro
Sophia,Pereira,51,F,6851,2006,dinheiro
Valentina,Silva,70,F,4124,2009,credito
Laura,Oliveira,60,F,8444,2011,debito
Helena,Martins,36,F,6652,2011,dinheiro
Valentina,Oliveira,47,F,6406,2009,credito
Theo,Maia,22,M,2964,2008,debito
Sophia,Rodrigues,41,F,6817,2018,credito
Samuel,Souza,70,M,7635,2017,debito
Maria,Ferreira,61,F,5945,2010,credito
Heitor,Martins,67,M,814,2008,dinheiro
Samuel,Santos,20,M,8718,2006,dinheiro
Gabriel,Pereira,34,M,2628,2016,credito
Arthur,Silva,64,M,1449,2005,dinheiro
Laura,Alves,23,F,5871,2010,dinheiro
Arthur,Ribeiro,18,M,6832,2013,debito
Gael,Santos,49,M,9695,2020,debito
Valentina,Ribeiro,32,F,3319,2011,debito
Davi,Pereira,53,M,1543,2010,credito
Miguel,Alves,55,M,3076,2017,debito
Theo,Ribeiro,31,M,743,2009,credito
Valentina,Martins,41,F,1642,2012,debito
Sophia,Alves,64,F,6512,2014,credito
Maria,Maia,36,F,1245,2017,credito
Alice,Pereira,32,F,2930,2012,debito
Laura,Silva,24,F,596,2011,dinheiro
Gael,Pereira,50,M,4021,2020,credito
Valentina,Ferreira,60,F,5117,2012,debito
Laura,Alves,53,F,9154,2008,dinheiro
Gael,Alves,41,M,1226,2014,credito
Samuel,Silva,66,M,3825,2008,credito
Theo,Gomes,33,M,675,2009,dinheiro
Samuel,Oliveira,59,M,2009,2017,dinheiro
Bernardo,Alves,53,M,4124,2018,dinheiro
Laura,Gomes,27,F,7718,2010,dinheiro
Theo,Alves,21,M,8611,2019,debito
Sophia,Martins,58,F,7583,2019,debito
Samuel,Alves,29,M,2142,2011,debito
Valentina,Rodrigues,43,F,9628,2010,credito
Bernardo,Ribeiro,51,M,1145,2012,credito
Alice,Ferreira,28,F,7289,2007,dinheiro
Theo,Ribeiro,50,M,7558,2006,dinheiro
Bernardo,Soares,24,M,612,2010,debito
Helena,Martins,67,F,8838,2019,credito
Heloisa,Soares,43,F,6408,2011,dinheiro
Arthur,Soares,30,M,9497,2009,credito
Heloisa,Maia,35,F,7715,2010,debito
Sophia,Ferreira,31,F,1807,2015,debito
Maria,Oliveira,41,F,2659,2008,credito
Sophia,Oliveira,40,F,1586,2016,debito
Alice,Alves,18,F,3387,2009,credito
Maria,Ribeiro,19,F,3837,2015,dinheiro
Arthur,Gomes,52,M,2143,2009,debito
Miguel,Maia,23,M,779,2009,dinheiro
Laura,Ribeiro,51,F,1397,2016,dinheiro
Heloisa,Ribeiro,46,F,4723,2005,dinheiro
Miguel,Martins,48,M,4647,2008,credito
Theo,Ribeiro,24,M,9984,2013,credito
Heitor,Ribeiro,33,M,6306,2019,credito
Maria,Martins,46,F,3410,2013,dinheiro
Arthur,Oliveira,43,M,3710,2008,dinheiro
Laura,Ribeiro,37,F,3477,2014,debito
Laura,Alves,37,F,8832,2019,dinheiro
Arthur,Ferreira,56,M,2069,2014,debito
Heloisa,Ribeiro,32,F,8519,2015,credito
Helena,Ribeiro,54,F,8214,2014,dinheiro
Valentina,Rodrigues,54,F,7414,2011,debito
Sophia,Oliveira,55,F,6726,2019,dinheiro
Heloisa,Alves,62,F,7168,2010,debito
Samuel,Soares,28,M,8894,2007,debito
Theo,Pereira,27,M,4060,2007,credito
Miguel,Martins,22,M,4055,2015,debito
Gabriel,Alves,20,M,1891,2012,debito
Heitor,Martins,24,M,4088,2014,dinheiro
Theo,Maia,57,M,1611,2018,debito
Gabriel,Alves,44,M,2474,2007,credito
Alice,Maia,42,F,9356,2020,dinheiro
Davi,Maia,23,M,6926,2016,dinheiro
Heitor,Soares,29,M,1908,2012,debito
Bernardo,Silva,60,M,3201,2007,dinheiro
Heloisa,Maia,51,F,7889,2007,debito
Bernardo,Soares,53,M,1284,2017,debito
Laura,Santos,65,F,2905,2019,dinheiro
Heitor,Alves,29,M,8850,2010,debito
Gabriel,Alves,30,M,6103,2014,credito
Valentina,Oliveira,56,F,9582,2005,credito
Bernardo,Alves,52,M,1149,2013,dinheiro
Samuel,Alves,23,M,9181,2012,credito
Arthur,Soares,52,M,774,2008,credito
Miguel,Oliveira,50,M,6883,2013,dinheiro
Miguel,Pereira,70,M,8173,2019,dinheiro
Theo,Alves,18,M,8314,2020,dinheiro
Miguel,Soares,57,M,3081,2020,credito
Bernardo,Pereira,66,M,9722,2009,debito
Valentina,Martins,53,F,7481,2010,debito
Helena,Soares,33,F,6578,2017,dinheiro
Valentina,Alves,51,F,1979,2015,credito
Heitor,Alves,44,M,6735,2013,credito
Valentina,Soares,34,F,5079,2006,dinheiro
Laura,Silva,24,F,9446,2006,debito
Laura,Souza,40,F,9560,2011,dinheiro
Sophia,Pereira,37,F,1960,2020,dinheiro
Samuel,Maia,31,M,9557,2015,credito
Bernardo,Silva,68,M,4071,2006,debito
Valentina,Alves,38,F,975,2013,credito
Samuel,Alves,57,M,2855,2014,dinheiro
Davi,Oliveira,21,M,3656,2005,credito
Laura,Maia,46,F,835,2016,credito
Theo,Ferreira,46,M,4702,2013,dinheiro
Helena,Rodrigues,39,F,9488,2019,debito
Miguel,Santos,37,M,1502,2005,dinheiro
Alice,Alves,39,F,1208,2012,dinheiro
Sophia,Ferreira,53,F,6356,2008,credito
Davi,Maia,43,M,8558,2012,debito
Valentina,Gomes,56,F,2092,2010,debito
Arthur,Oliveira,50,M,5177,2013,dinheiro
Valentina,Ribeiro,23,F,6220,2012,dinheiro
Theo,Alves,27,M,8778,2015,debito
Maria,Ferreira,28,F,3193,2018,debito
Bernardo,Ferreira,42,M,1478,2006,dinheiro
Heloisa,Gomes,44,F,6057,2008,credito
Heitor,Martins,39,M,703,2007,debito
Miguel,Alves,36,M,1316,2011,debito
Sophia,Ribeiro,30,F,9001,2009,credito
Alice,Souza,59,F,6369,2016,dinheiro
Theo,Soares,58,M,9249,2010,debito
Alice,Maia,57,F,5162,2012,dinheiro
Theo,Oliveira,63,M,5015,2010,debito
Heloisa,Souza,34,F,6033,2008,dinheiro
Valentina,Oliveira,52,F,3320,2007,debito
Bernardo,Ribeiro,23,M,9288,2016,debito
Samuel,Oliveira,45,M,4327,2018,dinheiro
Heloisa,Gomes,55,F,1693,2018,debito
Samuel,Alves,36,M,9581,2006,credito
Bernardo,Silva,55,M,5597,2010,dinheiro
Heloisa,Gomes,48,F,3226,2005,debito
Alice,Souza,56,F,4096,2015,credito
Samuel,Soares,47,M,5214,2007,credito
Gael,Silva,24,M,6625,2006,debito
Laura,Alves,20,F,6532,2009,debito
